,Photo produit 1,Photo produit 2,Nom produit,Lien achat,Catégorie produit,Genre,cielab_colors
2057,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw3e6b2dd6/images/packshot/Sandro_SFPPU02045-G023_F_P.jpg?sw=650&sh=650,-,Pull col roulé,https://fr.sandro-paris.com/fr/p/pull-col-roule/SFPPU02045_G023.html,Col roulé,F,"[14.117647058823529, 9.0, 5.0]"
2058,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dwfe5b850f/images/packshot/Sandro_SFPCA00822-13_F_P.jpg?sw=650&sh=650,-,Cardicoat court,https://fr.sandro-paris.com/fr/p/cardicoat-court/SFPCA00822_13.html,Veste,F,"[54.90196078431373, 9.0, 20.0]"
2059,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw2ae6cc1a/images/packshot/Sandro_SFPPU02417-11_F_P.jpg?sw=650&sh=650,-,Pull en laine à col vareuse,https://fr.sandro-paris.com/fr/p/pull-en-laine-a-col-vareuse/SFPPU02417_11.html,Pull,F,"[89.41176470588236, 0.0, 9.0]"
2060,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw261fce67/images/packshot/Sandro_SFPPU02348-20_F_P.jpg?sw=650&sh=650,-,Pull marinière,https://fr.sandro-paris.com/fr/p/pull-mariniere/SFPPU02348_20.html,Pull,F,"[84.70588235294117, 0.0, 3.0]"
2061,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw261fce67/images/packshot/Sandro_SFPPU02348-20_F_P.jpg?sw=650&sh=650,-,Pull marinière,https://fr.sandro-paris.com/fr/p/pull-mariniere/SFPPU02348_20.html,Pull,F,"[16.862745098039216, 0.0, 4.0]"
2062,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw261fce67/images/packshot/Sandro_SFPPU02348-20_F_P.jpg?sw=650&sh=650,-,Pull marinière,https://fr.sandro-paris.com/fr/p/pull-mariniere/SFPPU02348_20.html,Pull,F,"[53.333333333333336, 0.0, 4.0]"
2063,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dwf9d73d76/images/packshot/Sandro_SFPPU02394-34_F_P.jpg?sw=650&sh=650,-,Pull court sans manches,https://fr.sandro-paris.com/fr/p/pull-court-sans-manches/SFPPU02394_34.html,Pull,F,"[18.43137254901961, 24.0, 3.0]"
2064,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dwdf1e78c9/images/packshot/Sandro_SFPCA01052-A265_F_P.jpg?sw=650&sh=650,-,Cardigan bicolore en laine,https://fr.sandro-paris.com/fr/p/cardigan-bicolore-en-laine/SFPCA01052_A265.html,Cardigan,F,"[90.98039215686275, 1.0, 2.0]"
2065,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw94dba992/images/packshot/Sandro_SFPPU02395-34_F_P.jpg?sw=650&sh=650,-,Pull torsadé à col polo,https://fr.sandro-paris.com/fr/p/pull-torsade-a-col-polo-/SFPPU02395_34.html,Pull,F,"[11.372549019607844, 23.0, 4.0]"
2066,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dwe71afce6/images/packshot/Sandro_SFPCA01046-16_F_P.jpg?sw=650&sh=650,-,Cardicoat en maille et jean,https://fr.sandro-paris.com/fr/p/cardicoat-en-maille-et-jean/SFPCA01046_16.html,Veste,F,"[72.54901960784314, 3.0, 9.0]"
2067,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dwe71afce6/images/packshot/Sandro_SFPCA01046-16_F_P.jpg?sw=650&sh=650,-,Cardicoat en maille et jean,https://fr.sandro-paris.com/fr/p/cardicoat-en-maille-et-jean/SFPCA01046_16.html,Veste,F,"[27.058823529411764, 1.0, -18.0]"
2068,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw8f9adbab/images/packshot/Sandro_SFPPU02364-34_F_P.jpg?sw=650&sh=650,-,Pull à col orné de pastilles,https://fr.sandro-paris.com/fr/p/pull-a-col-orne-de-pastilles/SFPPU02364_34.html,Pull,F,"[16.07843137254902, 27.0, 3.0]"
2069,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw38c0344a/images/packshot/Sandro_SFPPU02454-16_F_P.jpg?sw=650&sh=650,-,Pull col roulé,https://fr.sandro-paris.com/fr/p/pull-col-roule/SFPPU02454_16.html,Col roulé,F,"[65.49019607843137, 3.0, 12.0]"
2070,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw38c0344a/images/packshot/Sandro_SFPPU02454-16_F_P.jpg?sw=650&sh=650,-,Pull col roulé,https://fr.sandro-paris.com/fr/p/pull-col-roule/SFPPU02454_16.html,Col roulé,F,"[58.43137254901961, 4.0, 13.0]"
2071,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dwf5a2a6fd/images/packshot/Sandro_SFPPU01796-21_V_P.jpg?sw=650&sh=650,-,Pull à col V profond contrasté,https://fr.sandro-paris.com/fr/p/pull-a-col-v-profond-contraste/SFPPU01796_21.html,Pull,F,"[73.33333333333333, 1.0, 1.0]"
2072,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw9c82ac82/images/packshot/Sandro_SFPPU02323-16_F_P.jpg?sw=650&sh=650,-,Pull en laine et cachemire,https://fr.sandro-paris.com/fr/p/pull-en-laine-et-cachemire/SFPPU02323_16.html,Pull,F,"[73.72549019607844, 4.0, 11.0]"
2073,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw9c82ac82/images/packshot/Sandro_SFPPU02323-16_F_P.jpg?sw=650&sh=650,-,Pull en laine et cachemire,https://fr.sandro-paris.com/fr/p/pull-en-laine-et-cachemire/SFPPU02323_16.html,Pull,F,"[67.45098039215686, 4.0, 11.0]"
2074,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dwe331f175/images/packshot/Sandro_SFPPU02440-11_F_P.jpg?sw=650&sh=650,-,Pull en maille col écharpe,https://fr.sandro-paris.com/fr/p/pull-en-maille-col-echarpe/SFPPU02440_11.html,Pull,F,"[90.98039215686275, 1.0, 5.0]"
2075,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw25078122/images/packshot/Sandro_SFPCA01094-13_F_P.jpg?sw=650&sh=650,-,Veste courte en maille,https://fr.sandro-paris.com/fr/p/veste-courte-en-maille/SFPCA01094_13.html,Veste,F,"[79.2156862745098, 5.0, 23.0]"
2076,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw25078122/images/packshot/Sandro_SFPCA01094-13_F_P.jpg?sw=650&sh=650,-,Veste courte en maille,https://fr.sandro-paris.com/fr/p/veste-courte-en-maille/SFPCA01094_13.html,Veste,F,"[74.90196078431373, 5.0, 26.0]"
2077,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw3c60a82f/images/packshot/Sandro_SFPCA01094-44_F_P.jpg?sw=650&sh=650,-,Veste courte en maille,https://fr.sandro-paris.com/fr/p/veste-courte-en-maille/SFPCA01094_44.html,Veste,F,"[4.313725490196078, 2.0, -8.0]"
2078,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw365b4981/images/packshot/Sandro_SFPPU02402-24_F_P.jpg?sw=650&sh=650,-,Pull en maille bimatières,https://fr.sandro-paris.com/fr/p/pull-en-maille-bimatieres/SFPPU02402_24.html,Pull,F,"[69.80392156862744, -1.0, 0.0]"
2079,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw365b4981/images/packshot/Sandro_SFPPU02402-24_F_P.jpg?sw=650&sh=650,-,Pull en maille bimatières,https://fr.sandro-paris.com/fr/p/pull-en-maille-bimatieres/SFPPU02402_24.html,Pull,F,"[63.921568627450974, -1.0, 0.0]"
2080,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw365b4981/images/packshot/Sandro_SFPPU02402-24_F_P.jpg?sw=650&sh=650,-,Pull en maille bimatières,https://fr.sandro-paris.com/fr/p/pull-en-maille-bimatieres/SFPPU02402_24.html,Pull,F,"[91.76470588235294, -1.0, 2.0]"
2081,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw06e91a77/images/packshot/Sandro_SFPSW00558-20_V_P.jpg?sw=650&sh=650,-,Sweatshirt bijou,https://fr.sandro-paris.com/fr/p/sweatshirt-bijou/SFPSW00558_20.html,Hoodie,F,"[8.235294117647058, 0.0, 0.0]"
2082,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw3cca5589/images/packshot/Sandro_SFPCA01131-20_F_P.jpg?sw=650&sh=650,-,Cardigan court en maille velours strassé,https://fr.sandro-paris.com/fr/p/cardigan-court-en-maille-velours-strasse/SFPCA01131_20.html,Cardigan,F,"[6.2745098039215685, 0.0, -1.0]"
2083,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dwf34e9649/images/packshot/Sandro_SFPPU02481-30_F_P.jpg?sw=650&sh=650,-,Pull à col boutonné,https://fr.sandro-paris.com/fr/p/pull-a-col-boutonne/SFPPU02481_30.html,Pull,F,"[38.03921568627451, 60.0, 41.0]"
2084,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dwf34e9649/images/packshot/Sandro_SFPPU02481-30_F_P.jpg?sw=650&sh=650,-,Pull à col boutonné,https://fr.sandro-paris.com/fr/p/pull-a-col-boutonne/SFPPU02481_30.html,Pull,F,"[32.94117647058823, 55.0, 38.0]"
2085,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dwcb170337/images/packshot/Sandro_SFPCA00764-20_V_P.jpg?sw=650&sh=650,-,Cardigan bicolore à boutons,https://fr.sandro-paris.com/fr/p/cardigan-bicolore-a-boutons/SFPCA00764_20.html,Cardigan,F,"[7.450980392156863, 0.0, 2.0]"
2086,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dwcb170337/images/packshot/Sandro_SFPCA00764-20_V_P.jpg?sw=650&sh=650,-,Cardigan bicolore à boutons,https://fr.sandro-paris.com/fr/p/cardigan-bicolore-a-boutons/SFPCA00764_20.html,Cardigan,F,"[90.19607843137256, 0.0, 8.0]"
2087,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw8f4c2124/images/packshot/Sandro_SFPPU02345-11_F_P.jpg?sw=650&sh=650,-,Pull trompe l'œil en laine,https://fr.sandro-paris.com/fr/p/pull-trompe-l--il-en-laine/SFPPU02345_11.html,Pull,F,"[91.37254901960785, 1.0, 6.0]"
2088,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dwa766fc12/images/packshot/Sandro_SFPPU02412-24_F_P.jpg?sw=650&sh=650,-,Pull à col volanté,https://fr.sandro-paris.com/fr/p/pull-a-col-volante/SFPPU02412_24.html,Pull,F,"[69.80392156862744, 0.0, 2.0]"
2089,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw65aa202c/images/packshot/Sandro_SFPSW00707-34_F_P.jpg?sw=650&sh=650,-,Blouson sweatshirt à capuche,https://fr.sandro-paris.com/fr/p/blouson-sweatshirt-a-capuche/SFPSW00707_34.html,Blouson,F,"[18.03921568627451, 6.0, 2.0]"
2090,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dwf1d3eb7a/images/packshot/Sandro_SFPCA00822-24_V_P.jpg?sw=650&sh=650,-,Cardicoat court,https://fr.sandro-paris.com/fr/p/cardicoat-court/SFPCA00822_24.html,Veste,F,"[69.80392156862744, 1.0, 3.0]"
2091,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw7509a8ae/images/packshot/Sandro_SFPCA01138-24_F_P.jpg?sw=650&sh=650,-,Cardigan court,https://fr.sandro-paris.com/fr/p/cardigan-court/SFPCA01138_24.html,Cardigan,F,"[76.07843137254902, 0.0, 2.0]"
2092,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw7509a8ae/images/packshot/Sandro_SFPCA01138-24_F_P.jpg?sw=650&sh=650,-,Cardigan court,https://fr.sandro-paris.com/fr/p/cardigan-court/SFPCA01138_24.html,Cardigan,F,"[70.98039215686275, 0.0, 2.0]"
2093,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw522ee9e9/images/packshot/Sandro_SFPCA01093-20_F_P.jpg?sw=650&sh=650,-,Cardigan court,https://fr.sandro-paris.com/fr/p/cardigan-court/SFPCA01093_20.html,Cardigan,F,"[7.0588235294117645, 0.0, 0.0]"
2094,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw1634b9d4/images/packshot/Sandro_SFPPU02396-11_F_P.jpg?sw=650&sh=650,-,Pull court à liseré contrasté,https://fr.sandro-paris.com/fr/p/pull-court-a-lisere-contraste/SFPPU02396_11.html,Pull,F,"[92.54901960784314, 0.0, 8.0]"
2095,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw6cbefbab/images/packshot/Sandro_SFPPU02412-44_F_P.jpg?sw=650&sh=650,-,Pull à col volanté,https://fr.sandro-paris.com/fr/p/pull-a-col-volante/SFPPU02412_44.html,Pull,F,"[2.7450980392156863, 10.0, -13.0]"
2096,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw9bc52c55/images/packshot/Sandro_SFPCA01123-16_F_P.jpg?sw=650&sh=650,-,Cardigan à point fantaisie,https://fr.sandro-paris.com/fr/p/cardigan-a-point-fantaisie/SFPCA01123_16.html,Cardigan,F,"[76.47058823529412, 3.0, 10.0]"
2097,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw9bc52c55/images/packshot/Sandro_SFPCA01123-16_F_P.jpg?sw=650&sh=650,-,Cardigan à point fantaisie,https://fr.sandro-paris.com/fr/p/cardigan-a-point-fantaisie/SFPCA01123_16.html,Cardigan,F,"[69.80392156862744, 4.0, 10.0]"
2098,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dwce930463/images/packshot/Sandro_SFPSW00714-24_F_P.jpg?sw=650&sh=650,-,Sweatshirt trompe l'œil,https://fr.sandro-paris.com/fr/p/sweatshirt-trompe-l--il/SFPSW00714_24.html,Hoodie,F,"[72.15686274509804, 0.0, 1.0]"
2099,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dwce930463/images/packshot/Sandro_SFPSW00714-24_F_P.jpg?sw=650&sh=650,-,Sweatshirt trompe l'œil,https://fr.sandro-paris.com/fr/p/sweatshirt-trompe-l--il/SFPSW00714_24.html,Hoodie,F,"[89.80392156862746, 1.0, 0.0]"
2100,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dwe1a55192/images/packshot/Sandro_SFPPU02383-24_F_P.jpg?sw=650&sh=650,-,Pull à double col,https://fr.sandro-paris.com/fr/p/pull-a-double-col/SFPPU02383_24.html,Pull,F,"[56.470588235294116, 1.0, 0.0]"
2101,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dwd74530c9/images/packshot/Sandro_SFPCA01022-20_F_P.jpg?sw=650&sh=650,-,Cardigan à strass,https://fr.sandro-paris.com/fr/p/cardigan-a-strass/SFPCA01022_20.html,Cardigan,F,"[5.490196078431373, 0.0, -2.0]"
2102,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw791bcd7b/images/packshot/Sandro_SFPPU02496-11_F_P.jpg?sw=650&sh=650,-,Pull à col vareuse rayé,https://fr.sandro-paris.com/fr/p/pull-a-col-vareuse-raye/SFPPU02496_11.html,Pull,F,"[90.58823529411765, 0.0, 7.0]"
2103,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw94d22b8c/images/packshot/Sandro_SFPSW00719-47_F_P.jpg?sw=650&sh=650,-,Sweatshirt brodé France,https://fr.sandro-paris.com/fr/p/sweatshirt-brode-france/SFPSW00719_47.html,Hoodie,F,"[29.01960784313726, 21.0, -49.0]"
2104,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw9860238d/images/packshot/Sandro_SFPCA01083-20_F_P.jpg?sw=650&sh=650,-,Cardigan court en maille velours,https://fr.sandro-paris.com/fr/p/cardigan-court-en-maille-velours/SFPCA01083_20.html,Cardigan,F,"[5.490196078431373, 2.0, -2.0]"
2105,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw8c58613d/images/packshot/Sandro_SFPPU02389-44_F_P.jpg?sw=650&sh=650,-,Pull en maille à côtes,https://fr.sandro-paris.com/fr/p/pull-en-maille-a-cotes/SFPPU02389_44.html,Pull,F,"[7.0588235294117645, 4.0, -10.0]"
2106,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw7ecef1c5/images/packshot/Sandro_SFPPU02470-11_F_P.jpg?sw=650&sh=650,-,Pull col polo,https://fr.sandro-paris.com/fr/p/pull-col-polo-/SFPPU02470_11.html,Pull,F,"[89.80392156862746, 0.0, 6.0]"
2107,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw7ecef1c5/images/packshot/Sandro_SFPPU02470-11_F_P.jpg?sw=650&sh=650,-,Pull col polo,https://fr.sandro-paris.com/fr/p/pull-col-polo-/SFPPU02470_11.html,Pull,F,"[88.23529411764706, 1.0, 7.0]"
2108,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw10d4fb1c/images/packshot/Sandro_SFPCA01026-24_F_P.jpg?sw=650&sh=650,-,Cardigan à col chemise amovible,https://fr.sandro-paris.com/fr/p/cardigan-a-col-chemise-amovible/SFPCA01026_24.html,Cardigan,F,"[66.27450980392156, 0.0, 0.0]"
2109,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw10d4fb1c/images/packshot/Sandro_SFPCA01026-24_F_P.jpg?sw=650&sh=650,-,Cardigan à col chemise amovible,https://fr.sandro-paris.com/fr/p/cardigan-a-col-chemise-amovible/SFPCA01026_24.html,Cardigan,F,"[85.49019607843137, 1.0, -11.0]"
2110,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dwa029ca23/images/packshot/Sandro_SFPSW00674-24_F_P.jpg?sw=650&sh=650,-,Sweatshirt à col bijoux,https://fr.sandro-paris.com/fr/p/sweatshirt-a-col-bijoux-/SFPSW00674_24.html,Hoodie,F,"[43.529411764705884, 0.0, 0.0]"
2111,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dwa029ca23/images/packshot/Sandro_SFPSW00674-24_F_P.jpg?sw=650&sh=650,-,Sweatshirt à col bijoux,https://fr.sandro-paris.com/fr/p/sweatshirt-a-col-bijoux-/SFPSW00674_24.html,Hoodie,F,"[33.33333333333333, 0.0, 0.0]"
2112,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw6c76e06e/images/packshot/Sandro_SFPCA01045-24_F_P.jpg?sw=650&sh=650,-,Cardicoat en maille et jean,https://fr.sandro-paris.com/fr/p/cardicoat-en-maille-et-jean/SFPCA01045_24.html,Veste,F,"[41.17647058823529, -1.0, -1.0]"
2113,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw6c76e06e/images/packshot/Sandro_SFPCA01045-24_F_P.jpg?sw=650&sh=650,-,Cardicoat en maille et jean,https://fr.sandro-paris.com/fr/p/cardicoat-en-maille-et-jean/SFPCA01045_24.html,Veste,F,"[21.176470588235293, 0.0, -15.0]"
2114,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw8c2c1553/images/packshot/Sandro_SFPCA01025-30_F_P.jpg?sw=650&sh=650,-,Cardigan à volants,https://fr.sandro-paris.com/fr/p/cardigan-a-volants/SFPCA01025_30.html,Cardigan,F,"[37.64705882352941, 62.0, 46.0]"
2115,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw1e0ae651/images/packshot/Sandro_SFPPU02313-30_F_P.jpg?sw=650&sh=650,-,Top en maille à volants,https://fr.sandro-paris.com/fr/p/top-en-maille-a-volants/SFPPU02313_30.html,top,F,"[35.68627450980392, 60.0, 44.0]"
2116,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dwa3493de6/images/packshot/Sandro_SFPCA01107-20_F_P.jpg?sw=650&sh=650,-,Cardigan en maille velours pailletée,https://fr.sandro-paris.com/fr/p/cardigan-en-maille-velours-pailletee/SFPCA01107_20.html,Cardigan,F,"[5.88235294117647, 0.0, 0.0]"
2117,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw3d8641cb/images/packshot/Sandro_SFPPU02441-20_F_P.jpg?sw=650&sh=650,-,Top en maille à col bijoux,https://fr.sandro-paris.com/fr/p/top-en-maille-a-col-bijoux/SFPPU02441_20.html,top,F,"[6.2745098039215685, 0.0, 0.0]"
2118,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw8fc07fdb/images/packshot/Sandro_SFPCA01000-44_F_P.jpg?sw=650&sh=650,-,Cardigan en maille côtelée,https://fr.sandro-paris.com/fr/p/cardigan-en-maille-cotelee/SFPCA01000_44.html,Cardigan,F,"[7.0588235294117645, 4.0, -9.0]"
2119,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw1af69d70/images/packshot/Sandro_SFPPU02445-84_F_P.jpg?sw=650&sh=650,-,Pull en maille côtelée,https://fr.sandro-paris.com/fr/p/pull-en-maille-cotelee/SFPPU02445_84.html,Pull,F,"[55.68627450980392, 8.0, 15.0]"
2120,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dwc1858f80/images/packshot/Sandro_SFPCA01048-11_F_P.jpg?sw=650&sh=650,-,Cardigan court à volants,https://fr.sandro-paris.com/fr/p/cardigan-court-a-volants/SFPCA01048_11.html,Cardigan,F,"[92.94117647058823, 1.0, 6.0]"
2121,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw2824536c/images/packshot/Sandro_SFPPU02414-24_F_P.jpg?sw=650&sh=650,-,Top court en maille sans manches,https://fr.sandro-paris.com/fr/p/top-court-en-maille-sans-manches/SFPPU02414_24.html,top,F,"[72.15686274509804, 0.0, 0.0]"
2122,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dw2824536c/images/packshot/Sandro_SFPPU02414-24_F_P.jpg?sw=650&sh=650,-,Top court en maille sans manches,https://fr.sandro-paris.com/fr/p/top-court-en-maille-sans-manches/SFPPU02414_24.html,top,F,"[67.45098039215686, 0.0, -1.0]"
2123,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dwdbc5d8df/images/packshot/Sandro_SFPPU02336-44_F_P.jpg?sw=650&sh=650,-,Débardeur à côtes,https://fr.sandro-paris.com/fr/p/debardeur-a-cotes/SFPPU02336_44.html,Débardeur,F,"[18.43137254901961, 5.0, -15.0]"
2124,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dwdbc5d8df/images/packshot/Sandro_SFPPU02336-44_F_P.jpg?sw=650&sh=650,-,Débardeur à côtes,https://fr.sandro-paris.com/fr/p/debardeur-a-cotes/SFPPU02336_44.html,Débardeur,F,"[90.58823529411765, 0.0, 1.0]"
2125,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dwb803d77b/images/packshot/Sandro_SFPCA01124-11_F_P.jpg?sw=650&sh=650,-,Cardigan en maille à franges,https://fr.sandro-paris.com/fr/p/cardigan-en-maille-a-franges/SFPCA01124_11.html,Cardigan,F,"[91.76470588235294, 1.0, 9.0]"
2126,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dwe1022f84/images/packshot/Sandro_SFPCA01102-11_F_P.jpg?sw=650&sh=650,-,Cardigan court en maille duveteuse,https://fr.sandro-paris.com/fr/p/cardigan-court-en-maille-duveteuse/SFPCA01102_11.html,Cardigan,F,"[91.37254901960785, 1.0, 10.0]"
2127,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dwb8b64cb6/images/packshot/Sandro_SFPSW00692-24_F_P.jpg?sw=650&sh=650,-,Sweatshirt court,https://fr.sandro-paris.com/fr/p/sweatshirt-court/SFPSW00692_24.html,Hoodie,F,"[80.0, -1.0, 1.0]"
2128,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dwb8b64cb6/images/packshot/Sandro_SFPSW00692-24_F_P.jpg?sw=650&sh=650,-,Sweatshirt court,https://fr.sandro-paris.com/fr/p/sweatshirt-court/SFPSW00692_24.html,Hoodie,F,"[73.33333333333333, -1.0, 1.0]"
2129,https://fr.sandro-paris.com/dw/image/v2/BCMW_PRD/on/demandware.static/-/Sites-master-catalog/default/dwbec5b656/images/packshot/Sandro_SFPPU02330-20_F_P.jpg?sw=650&sh=650,-,Pull court en cachemire et laine,https://fr.sandro-paris.com/fr/p/pull-court-en-cachemire-et-laine-/SFPPU02330_20.html,Pull,F,"[6.2745098039215685, 2.0, -2.0]"
